employee_id,department,job_level,location,gender,ethnicity,hire_date,tenure_months,performance_score,engagement_score,absence_days_ytd,left_company,exit_reason,exit_date,dq_missing_exit_date,tenure_band,salary_proxy,replacement_cost_est,flight_risk_score,high_risk_employee,hire_year
EMP02085,Legal & Compliance,Analyst,Manchester,Female,White,2024-10-01,3.0,3.1,4.9,0.0,0,,,0,0-6m,38000,22800.0,0.82,0,2024.0
EMP01162,Finance,Analyst,Dublin,Female,White,2024-03-01,10.0,2.5,3.2,8.0,0,,,0,7-12m,38000,22800.0,2.08,1,2024.0
EMP01952,Finance,Analyst,London,Male,Asian / Asian British,2023-12-31,12.0,3.0,3.0,11.0,0,,,0,7-12m,38000,22800.0,2.0,0,2023.0
EMP01799,Finance,Analyst,London,Male,Black / African / Caribbean,2022-12-30,24.0,4.3,3.1,5.0,0,,,0,13-24m,38000,22800.0,1.42,0,2022.0
EMP01500,Marketing,Senior Analyst,London,Male,White,2022-09-30,27.0,1.5,3.6,0.0,1,Better opportunity,2024-01-13,0,25-36m,52000,31200.0,2.24,1,2022.0
EMP01200,Customer Success,Manager,London,Female,Black / African / Caribbean,2023-10-31,14.0,3.1,4.2,7.0,0,,,0,13-24m,68000,40800.0,1.24,0,2023.0
EMP02127,Technology,Senior Manager,Lagos,Female,Asian / Asian British,2020-10-28,50.0,5.0,3.5,12.0,0,,,0,37-60m,88000,52800.0,0.9,0,2020.0
EMP01797,Legal & Compliance,Director,Lagos,Male,Not disclosed,2019-02-26,70.0,3.0,3.4,8.0,0,,,0,60m+,118000,70800.0,1.76,0,2019.0
EMP01510,Customer Success,Manager,London,Female,Mixed / Multiple ethnic groups,2022-09-30,27.0,3.4,2.8,2.0,0,,,0,25-36m,68000,40800.0,1.96,0,2022.0
EMP01374,Finance,Senior Manager,Manchester,Female,White,2020-04-28,56.0,4.3,5.0,3.0,0,,,0,37-60m,88000,52800.0,0.28,0,2020.0
EMP01442,Marketing,Senior Manager,Dublin,Not disclosed,White,2021-04-29,44.0,4.5,3.9,1.0,0,,,0,37-60m,88000,52800.0,0.86,0,2021.0
EMP01120,Operations,Analyst,Dublin,Male,White,2021-11-29,37.0,3.8,4.0,0.0,0,,,0,37-60m,38000,22800.0,1.08,0,2021.0
EMP01490,People & Culture,Manager,Amsterdam,Male,Black / African / Caribbean,2021-12-29,36.0,2.9,3.6,13.0,1,Compensation,2022-03-31,0,25-36m,68000,40800.0,1.68,0,2021.0
EMP01819,Technology,Analyst,Dublin,Male,White,2024-10-31,2.0,3.7,4.6,5.0,1,Relocation,2024-12-31,0,0-6m,38000,22800.0,0.76,0,2024.0
EMP01081,People & Culture,Manager,London,Female,White,2021-06-29,42.0,3.6,3.9,3.0,0,,,0,37-60m,68000,40800.0,1.22,0,2021.0
EMP01521,Operations,Analyst,London,Male,White,2024-06-01,7.0,2.3,3.5,5.0,1,Work-life balance,2024-12-05,0,7-12m,38000,22800.0,1.98,0,2024.0
EMP01693,Operations,Senior Manager,London,Female,White,2020-08-28,52.0,3.4,2.7,2.0,0,,,0,37-60m,88000,52800.0,2.02,1,2020.0
EMP02134,Sales & Commercial,Manager,London,Female,Other / prefer not to say,2022-06-30,30.0,2.8,2.1,4.0,1,Better opportunity,2023-08-10,0,25-36m,68000,40800.0,2.62,1,2022.0
EMP02098,Technology,Analyst,Amsterdam,Female,White,2022-11-30,25.0,3.3,2.7,8.0,0,,,0,25-36m,38000,22800.0,2.06,1,2022.0
EMP01375,Technology,Analyst,Manchester,Male,White,2024-12-01,1.0,2.5,4.1,6.0,0,,,0,0-6m,38000,22800.0,1.54,0,2024.0
EMP01212,Finance,Analyst,London,Male,Black / African / Caribbean,2024-08-31,4.0,3.6,3.8,10.0,0,,,0,0-6m,38000,22800.0,1.28,0,2024.0
EMP02123,People & Culture,Manager,London,Male,White,2023-03-01,22.0,3.6,3.9,1.0,0,,,0,13-24m,68000,40800.0,1.22,0,2023.0
EMP01638,Sales & Commercial,Senior Analyst,Lagos,Female,Asian / Asian British,2021-11-29,37.0,4.2,2.3,10.0,0,,,0,37-60m,52000,31200.0,1.94,0,2021.0
EMP02103,People & Culture,Senior Analyst,Lagos,Female,White,2023-01-30,23.0,4.4,3.2,8.0,0,,,0,13-24m,52000,31200.0,1.32,0,2023.0
EMP01202,Technology,Analyst,London,Female,White,2023-01-30,23.0,3.1,4.7,4.0,0,,,0,13-24m,38000,22800.0,0.94,0,2023.0
EMP01119,People & Culture,Analyst,Dublin,Male,Asian / Asian British,2024-12-01,1.0,4.1,2.7,0.0,0,,,0,0-6m,38000,22800.0,1.74,0,2024.0
EMP02007,Finance,Analyst,Amsterdam,Female,Not disclosed,2024-08-01,5.0,2.8,3.45,5.0,0,,,0,0-6m,38000,22800.0,1.81,0,2024.0
EMP01577,Technology,Manager,Amsterdam,Female,White,2022-08-30,28.0,2.6,5.0,10.0,0,,,0,25-36m,68000,40800.0,0.96,0,2022.0
EMP01943,Finance,Manager,Manchester,Male,Asian / Asian British,2023-03-01,22.0,2.6,4.9,4.0,0,,,0,13-24m,68000,40800.0,1.02,0,2023.0
EMP01563,Technology,Analyst,London,Female,White,2022-11-30,25.0,2.4,2.1,5.0,1,Relocation,2024-05-12,0,25-36m,38000,22800.0,2.78,1,2022.0
EMP01907,Customer Success,Senior Manager,London,Female,Mixed / Multiple ethnic groups,2020-10-28,50.0,3.2,2.2,14.0,1,Better opportunity,2024-01-05,0,37-60m,88000,52800.0,2.4,1,2020.0
EMP01584,Sales & Commercial,Manager,Amsterdam,Male,White,2022-03-31,33.0,3.0,3.2,6.0,1,Compensation,2023-12-25,0,25-36m,68000,40800.0,1.88,0,2022.0
EMP01603,Technology,Senior Analyst,London,Male,Other / prefer not to say,2023-10-31,14.0,2.8,3.2,6.0,0,,,0,13-24m,52000,31200.0,1.96,0,2023.0
EMP01128,People & Culture,Manager,Lagos,Male,White,2022-02-28,34.0,3.9,2.1,1.0,0,,,0,25-36m,68000,40800.0,2.18,1,2022.0
EMP02164,Customer Success,Senior Analyst,London,Male,Asian / Asian British,2022-04-30,32.0,2.1,3.3,15.0,0,,,0,25-36m,52000,31200.0,2.18,1,2022.0
EMP01792,Operations,Analyst,Amsterdam,Female,White,2024-08-01,5.0,1.4,2.8,5.0,0,,,0,0-6m,38000,22800.0,2.76,1,2024.0
EMP01814,Legal & Compliance,Analyst,Dublin,Female,White,2024-12-01,1.0,2.5,3.7,9.0,0,,,0,0-6m,38000,22800.0,1.78,0,2024.0
EMP01400,Customer Success,Senior Manager,London,Male,White,2019-10-28,62.0,2.6,3.3,11.0,1,Relocation,2021-02-28,0,60m+,88000,52800.0,1.98,0,2019.0
EMP01175,Finance,Analyst,London,Female,White,2024-06-01,7.0,4.7,3.6,5.0,0,,,0,7-12m,38000,22800.0,0.96,0,2024.0
EMP01321,Operations,Analyst,Amsterdam,Non-binary / prefer not to say,White,2023-10-01,15.0,4.9,3.7,18.0,0,,,0,13-24m,38000,22800.0,0.82,0,2023.0
EMP01980,Operations,Senior Analyst,Dublin,Female,White,2024-01-31,11.0,4.2,2.3,0.0,0,,,0,7-12m,52000,31200.0,1.94,0,2024.0
EMP01470,Marketing,Senior Manager,London,Female,White,2020-12-28,48.0,3.0,2.7,4.0,1,Redundancy,2022-12-22,0,37-60m,88000,52800.0,2.18,1,2020.0
EMP02150,People & Culture,Analyst,Manchester,Female,Asian / Asian British,2022-11-30,25.0,4.0,3.0,8.0,0,,,0,25-36m,38000,22800.0,1.6,0,2022.0
EMP01080,Technology,Senior Analyst,Dublin,Male,Asian / Asian British,2024-10-31,2.0,3.6,3.6,10.0,0,,,0,0-6m,52000,31200.0,1.4,0,2024.0
EMP01715,Sales & Commercial,Senior Analyst,London,Non-binary / prefer not to say,White,2024-05-01,8.0,3.7,3.3,9.0,1,Better opportunity,2024-10-05,0,7-12m,52000,31200.0,1.54,0,2024.0
EMP01458,Operations,Senior Analyst,London,Male,White,2021-09-29,39.0,3.8,4.2,3.0,0,,,0,37-60m,52000,31200.0,0.96,0,2021.0
EMP01291,Technology,Analyst,Manchester,Female,White,2024-03-01,10.0,3.0,4.7,7.0,0,,,0,7-12m,38000,22800.0,0.98,0,2024.0
EMP01371,Technology,Manager,London,Non-binary / prefer not to say,Not disclosed,2021-10-29,38.0,4.2,3.2,7.5,0,,,0,37-60m,68000,40800.0,1.4,0,2021.0
EMP01936,Sales & Commercial,Senior Manager,Dublin,Female,Black / African / Caribbean,2019-11-28,61.0,3.0,2.3,6.0,0,,,0,60m+,88000,52800.0,2.42,1,2019.0
EMP01478,Operations,Senior Analyst,London,Male,White,2023-03-01,22.0,3.4,2.5,8.0,0,,,0,13-24m,52000,31200.0,2.14,1,2023.0
EMP01910,Sales & Commercial,Director,Manchester,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2019-06-28,66.0,3.3,3.1,4.0,0,,,0,60m+,118000,70800.0,1.82,0,2019.0
EMP02043,Sales & Commercial,Manager,London,Female,White,2021-09-29,39.0,4.4,4.1,10.0,0,,,0,37-60m,68000,40800.0,0.78,0,2021.0
EMP01830,Operations,Manager,London,Female,White,2022-01-29,35.0,3.4,4.2,7.0,0,,,0,25-36m,68000,40800.0,1.12,0,2022.0
EMP01474,People & Culture,Senior Manager,London,Female,Asian / Asian British,2019-10-28,62.0,4.5,3.8,14.0,0,,,0,60m+,88000,52800.0,0.92,0,2019.0
EMP01198,People & Culture,Analyst,Manchester,Male,White,2024-03-01,10.0,2.1,3.0,11.0,0,,,0,7-12m,38000,22800.0,2.36,1,2024.0
EMP01186,Finance,Senior Analyst,Manchester,Male,White,2023-07-01,18.0,2.7,3.3,10.0,0,,,0,13-24m,52000,31200.0,1.94,0,2023.0
EMP01826,Legal & Compliance,Analyst,Amsterdam,Male,Asian / Asian British,2023-03-01,22.0,3.4,2.4,6.0,0,,,0,13-24m,38000,22800.0,2.2,1,2023.0
EMP01422,Customer Success,Analyst,London,Male,White,2024-07-01,6.0,3.6,3.9,10.0,0,,,0,0-6m,38000,22800.0,1.22,0,2024.0
EMP01452,Operations,Senior Analyst,London,Female,Other / prefer not to say,2022-11-30,25.0,3.2,4.2,2.0,0,,,0,25-36m,52000,31200.0,1.2,0,2022.0
EMP01257,Legal & Compliance,Manager,Amsterdam,Male,White,2021-11-29,37.0,3.5,3.2,6.0,0,,,0,37-60m,68000,40800.0,1.68,0,2021.0
EMP01136,Sales & Commercial,Manager,Amsterdam,Male,White,2022-01-29,35.0,4.3,3.8,1.0,1,Compensation,2023-06-02,0,25-36m,68000,40800.0,1.0,0,2022.0
EMP02154,Finance,Senior Manager,Manchester,Female,Black / African / Caribbean,2019-02-26,70.0,2.1,2.7,9.0,1,Management,2022-06-04,0,60m+,88000,52800.0,2.54,1,2019.0
EMP01818,Sales & Commercial,Senior Manager,London,Male,White,2019-05-29,67.0,3.5,2.8,10.0,0,,,0,60m+,88000,52800.0,1.92,0,2019.0
EMP01583,Operations,Senior Analyst,Dublin,Female,White,2023-10-01,15.0,3.4,2.5,4.0,0,,,0,13-24m,52000,31200.0,2.14,1,2023.0
EMP01809,Operations,Analyst,London,Male,Not disclosed,2022-08-30,28.0,1.9,3.1,8.0,1,Better opportunity,2023-08-25,0,25-36m,38000,22800.0,2.38,1,2022.0
EMP02097,Sales & Commercial,Analyst,Amsterdam,Female,Mixed / Multiple ethnic groups,2023-12-01,13.0,2.3,1.0,2.0,0,,,0,13-24m,38000,22800.0,3.48,1,2023.0
EMP02129,Sales & Commercial,Manager,Lagos,Female,Black / African / Caribbean,,,4.6,3.6,23.0,0,,,0,nan,68000,40800.0,1.0,0,
EMP01050,Technology,Manager,London,Non-binary / prefer not to say,White,2021-10-29,38.0,4.6,4.3,0.0,0,,,0,37-60m,68000,40800.0,0.58,0,2021.0
EMP01895,Finance,Analyst,Lagos,Female,Asian / Asian British,2023-10-01,15.0,2.1,2.7,7.0,1,Better opportunity,2024-12-24,0,13-24m,38000,22800.0,2.54,1,2023.0
EMP01624,Operations,Manager,London,Female,White,2021-04-29,44.0,2.5,4.4,0.0,0,,,0,37-60m,68000,40800.0,1.36,0,2021.0
EMP01527,Operations,Senior Analyst,Amsterdam,Female,White,2024-08-01,5.0,2.8,4.3,6.0,0,,,0,0-6m,52000,31200.0,1.3,0,2024.0
EMP01646,People & Culture,Analyst,Dublin,Female,White,2024-12-01,1.0,2.4,2.8,2.0,0,,,0,0-6m,38000,22800.0,2.36,1,2024.0
EMP01772,People & Culture,Senior Manager,London,Male,White,2021-08-29,40.0,2.6,4.7,15.0,0,,,0,37-60m,88000,52800.0,1.14,0,2021.0
EMP01463,Customer Success,Senior Manager,Lagos,Female,White,2022-01-29,35.0,3.0,3.1,15.0,0,,,0,25-36m,88000,52800.0,1.94,0,2022.0
EMP01604,Technology,Analyst,Manchester,Non-binary / prefer not to say,White,2024-06-01,7.0,3.7,4.0,9.0,0,,,0,7-12m,38000,22800.0,1.12,0,2024.0
EMP02019,Legal & Compliance,Senior Manager,London,Male,Not disclosed,2020-07-29,53.0,2.7,3.4,1.0,0,,,0,37-60m,88000,52800.0,1.88,0,2020.0
EMP02046,Finance,Senior Analyst,Manchester,Female,White,2023-07-01,18.0,4.0,2.4,19.0,0,,,0,13-24m,52000,31200.0,1.96,0,2023.0
EMP01469,Sales & Commercial,Analyst,London,Female,Asian / Asian British,2024-05-01,8.0,3.3,3.8,10.0,1,Management,,1,7-12m,38000,22800.0,1.4,0,2024.0
EMP01034,Legal & Compliance,Analyst,London,Male,White,2023-10-31,14.0,3.2,4.7,10.0,0,,,0,13-24m,38000,22800.0,0.9,0,2023.0
EMP01417,Sales & Commercial,Director,Manchester,Female,White,2018-05-28,79.0,3.4,3.2,7.0,1,Compensation,2019-05-15,0,60m+,118000,70800.0,1.72,0,2018.0
EMP01248,Marketing,Senior Manager,Manchester,Female,White,2022-05-31,31.0,4.2,3.1,8.0,0,,,0,25-36m,88000,52800.0,1.46,0,2022.0
EMP01613,Finance,Analyst,London,Female,Asian / Asian British,2024-05-01,8.0,3.2,3.7,14.0,0,,,0,7-12m,38000,22800.0,1.5,0,2024.0
EMP01786,Legal & Compliance,Analyst,Manchester,Female,White,2023-07-01,18.0,3.0,1.9,0.0,0,,,0,13-24m,38000,22800.0,2.66,1,2023.0
EMP02199,Customer Success,Manager,London,Male,Not disclosed,2022-10-30,26.0,3.4,3.3,0.0,1,Work-life balance,,1,25-36m,68000,40800.0,1.66,0,2022.0
EMP01856,Technology,Manager,London,Male,White,2024-05-01,8.0,2.7,4.1,7.5,0,,,0,7-12m,68000,40800.0,1.46,0,2024.0
EMP01217,Sales & Commercial,Analyst,London,Male,White,2024-05-01,8.0,2.1,2.9,7.0,1,Better opportunity,2024-10-05,0,7-12m,38000,22800.0,2.42,1,2024.0
EMP02196,People & Culture,Senior Analyst,Manchester,Male,Black / African / Caribbean,2023-01-30,23.0,3.7,4.5,12.0,0,,,0,13-24m,52000,31200.0,0.82,0,2023.0
EMP01794,Finance,Analyst,London,Male,Other / prefer not to say,2024-08-01,5.0,3.4,4.1,7.0,0,,,0,0-6m,38000,22800.0,1.18,0,2024.0
EMP01544,Finance,Analyst,Dublin,Female,White,2023-06-01,19.0,3.5,4.2,7.0,0,,,0,13-24m,38000,22800.0,1.08,0,2023.0
EMP01494,Technology,Analyst,Dublin,Female,White,2024-12-01,1.0,3.5,3.1,2.0,1,Compensation,2025-01-31,0,0-6m,38000,22800.0,1.74,0,2024.0
EMP01465,Marketing,Director,London,Female,Other / prefer not to say,2018-02-25,82.0,3.8,2.8,7.0,0,,,0,60m+,118000,70800.0,1.8,0,2018.0
EMP01392,Operations,Director,Lagos,Male,Black / African / Caribbean,2019-01-27,71.0,4.6,4.0,2.0,0,,,0,60m+,118000,70800.0,0.76,0,2019.0
EMP01439,Customer Success,Director,Dublin,Female,White,2018-09-27,75.0,3.5,3.8,2.0,1,Compensation,2024-11-21,0,60m+,118000,70800.0,1.32,0,2018.0
EMP02016,Legal & Compliance,Senior Analyst,Manchester,Male,White,2022-12-30,24.0,3.9,4.6,14.0,0,,,0,13-24m,52000,31200.0,0.68,0,2022.0
EMP01327,Operations,Analyst,London,Female,White,2024-03-01,10.0,2.4,4.5,18.0,0,,,0,7-12m,38000,22800.0,1.34,0,2024.0
EMP01876,Technology,Senior Manager,Amsterdam,Female,White,2020-10-28,50.0,4.1,5.0,10.0,0,,,0,37-60m,88000,52800.0,0.36,0,2020.0
EMP01466,Sales & Commercial,Senior Manager,Manchester,Male,White,2020-10-28,50.0,2.7,2.3,0.0,0,,,0,37-60m,88000,52800.0,2.54,1,2020.0
EMP01554,Operations,Analyst,Manchester,Male,White,2023-08-31,16.0,4.8,2.9,3.0,0,,,0,13-24m,38000,22800.0,1.34,0,2023.0
EMP01062,Sales & Commercial,Manager,Amsterdam,Female,Asian / Asian British,2021-10-29,38.0,3.9,4.0,7.0,0,,,0,37-60m,68000,40800.0,1.04,0,2021.0
EMP01419,Finance,Senior Analyst,London,Male,White,2021-04-29,44.0,5.0,4.0,3.0,0,,,0,37-60m,52000,31200.0,0.6,0,2021.0
EMP01995,Sales & Commercial,Analyst,Amsterdam,Male,White,2024-12-01,1.0,3.1,3.8,1.0,1,Career growth,2025-01-30,0,0-6m,38000,22800.0,1.48,0,2024.0
EMP02197,Marketing,Analyst,London,Male,White,2023-01-30,23.0,3.2,3.6,6.0,1,Work-life balance,2023-05-30,0,13-24m,38000,22800.0,1.56,0,2023.0
EMP01539,Operations,Senior Analyst,Lagos,Female,Mixed / Multiple ethnic groups,2022-02-28,34.0,3.3,5.0,7.0,0,,,0,25-36m,52000,31200.0,0.68,0,2022.0
EMP01156,Sales & Commercial,Senior Manager,Lagos,Male,Asian / Asian British,2019-02-26,70.0,2.5,4.0,9.0,1,Better opportunity,2020-11-16,0,60m+,88000,52800.0,1.6,0,2019.0
EMP02112,Sales & Commercial,Senior Manager,London,Male,Mixed / Multiple ethnic groups,2022-04-30,32.0,2.5,2.7,6.0,0,,,0,25-36m,88000,52800.0,2.38,1,2022.0
EMP02049,People & Culture,Manager,Manchester,Female,White,2023-01-30,23.0,3.4,4.2,10.0,0,,,0,13-24m,68000,40800.0,1.12,0,2023.0
EMP02178,Technology,Manager,Manchester,Male,White,2022-10-30,26.0,3.3,3.9,8.0,0,,,0,25-36m,68000,40800.0,1.34,0,2022.0
EMP01367,Marketing,Manager,Manchester,Male,White,2022-08-30,28.0,3.3,3.3,3.0,0,,,0,25-36m,68000,40800.0,1.7,0,2022.0
EMP01349,Sales & Commercial,Analyst,Amsterdam,Male,Black / African / Caribbean,2024-10-31,2.0,3.2,3.9,7.0,0,,,0,0-6m,38000,22800.0,1.38,0,2024.0
EMP01944,Customer Success,Senior Analyst,London,Male,Other / prefer not to say,2023-03-01,22.0,2.7,3.8,7.0,0,,,0,13-24m,52000,31200.0,1.64,0,2023.0
EMP02105,Marketing,Director,Amsterdam,Male,White,2020-08-28,52.0,2.6,3.8,5.0,0,,,0,37-60m,118000,70800.0,1.68,0,2020.0
EMP01167,Sales & Commercial,Manager,London,Female,Other / prefer not to say,2021-06-29,42.0,3.7,2.0,14.0,1,Compensation,,1,37-60m,68000,40800.0,2.32,1,2021.0
EMP02003,People & Culture,Senior Analyst,Lagos,Female,White,2023-08-31,16.0,3.9,2.3,8.0,0,,,0,13-24m,52000,31200.0,2.06,1,2023.0
EMP01926,Technology,Manager,Dublin,Male,Black / African / Caribbean,2022-01-29,35.0,3.3,4.4,5.0,0,,,0,25-36m,68000,40800.0,1.04,0,2022.0
EMP01547,Technology,Analyst,Manchester,Male,White,2024-08-31,4.0,3.3,4.5,8.0,0,,,0,0-6m,38000,22800.0,0.98,0,2024.0
EMP01205,Finance,Manager,London,Male,Asian / Asian British,2021-12-29,36.0,4.3,3.5,7.0,0,,,0,25-36m,68000,40800.0,1.18,0,2021.0
EMP02114,Operations,Manager,Amsterdam,Female,White,,,3.1,3.1,7.0,0,,,0,nan,68000,40800.0,1.9,0,
EMP01606,Operations,Manager,Amsterdam,Male,Mixed / Multiple ethnic groups,2022-09-30,27.0,4.0,3.4,7.0,0,,,0,25-36m,68000,40800.0,1.36,0,2022.0
EMP02104,Legal & Compliance,Analyst,London,Female,White,2024-06-01,7.0,4.0,3.2,0.0,0,,,0,7-12m,38000,22800.0,1.48,0,2024.0
EMP01187,Customer Success,Manager,London,Female,Black / African / Caribbean,2020-11-28,49.0,3.9,2.3,6.0,0,,,0,37-60m,68000,40800.0,2.06,1,2020.0
EMP02181,Marketing,Senior Manager,Manchester,Male,Black / African / Caribbean,2019-06-28,66.0,4.5,4.7,7.0,0,,,0,60m+,88000,52800.0,0.38,0,2019.0
EMP02035,Technology,Manager,Dublin,Male,Asian / Asian British,2021-06-29,42.0,3.1,5.0,9.0,0,,,0,37-60m,68000,40800.0,0.76,0,2021.0
EMP01010,Customer Success,Director,Manchester,Non-binary / prefer not to say,Asian / Asian British,2018-08-27,76.0,4.2,4.5,4.0,0,,,0,60m+,118000,70800.0,0.62,0,2018.0
EMP01011,Technology,Senior Analyst,Dublin,Female,White,2023-03-01,22.0,3.3,4.4,3.0,0,,,0,13-24m,52000,31200.0,1.04,0,2023.0
EMP02141,Customer Success,Manager,London,Female,White,2021-09-29,39.0,2.5,2.7,6.0,0,,,0,37-60m,68000,40800.0,2.38,1,2021.0
EMP01851,Technology,Senior Analyst,Manchester,Male,Asian / Asian British,2021-10-29,38.0,3.3,4.3,4.0,0,,,0,37-60m,52000,31200.0,1.1,0,2021.0
EMP02117,Technology,Analyst,London,Female,Other / prefer not to say,2024-10-31,2.0,2.2,2.6,10.0,0,,,0,0-6m,38000,22800.0,2.56,1,2024.0
EMP01556,Operations,Senior Manager,Dublin,Male,White,2019-05-29,67.0,2.6,1.9,15.0,0,,,0,60m+,88000,52800.0,2.82,1,2019.0
EMP01290,Operations,Senior Analyst,London,Male,White,2023-10-31,14.0,3.3,2.6,0.0,1,Better opportunity,2024-10-07,0,13-24m,52000,31200.0,2.12,1,2023.0
EMP01428,People & Culture,Senior Analyst,London,Male,Mixed / Multiple ethnic groups,2024-03-01,10.0,2.3,2.5,9.0,0,,,0,7-12m,52000,31200.0,2.58,1,2024.0
EMP01562,Technology,Senior Manager,London,Male,White,2021-04-29,44.0,4.1,3.8,0.0,0,,,0,37-60m,88000,52800.0,1.08,0,2021.0
EMP01677,Technology,Manager,Lagos,Male,White,2022-03-31,33.0,2.9,2.4,2.0,0,,,0,25-36m,68000,40800.0,2.4,1,2022.0
EMP02183,Finance,Senior Manager,London,Female,Other / prefer not to say,2020-09-28,51.0,4.3,3.7,0.0,0,,,0,37-60m,88000,52800.0,1.06,0,2020.0
EMP02187,Finance,Senior Analyst,Manchester,Female,White,2022-08-30,28.0,2.7,3.5,3.0,0,,,0,25-36m,52000,31200.0,1.82,0,2022.0
EMP01720,Customer Success,Senior Analyst,London,Female,Black / African / Caribbean,2023-01-30,23.0,3.1,3.4,6.0,0,,,0,13-24m,52000,31200.0,1.72,0,2023.0
EMP01152,Sales & Commercial,Senior Analyst,London,Female,White,2022-10-30,26.0,3.4,3.9,9.0,0,,,0,25-36m,52000,31200.0,1.3,0,2022.0
EMP01113,Legal & Compliance,Senior Analyst,London,Female,White,2022-03-31,33.0,3.4,4.4,8.0,0,,,0,25-36m,52000,31200.0,1.0,0,2022.0
EMP01928,Operations,Analyst,Manchester,Female,Not disclosed,2024-08-01,5.0,3.7,2.9,5.0,0,,,0,0-6m,38000,22800.0,1.78,0,2024.0
EMP01424,Operations,Director,London,Female,White,2019-01-27,71.0,3.5,4.4,1.0,0,,,0,60m+,118000,70800.0,0.96,0,2019.0
EMP01963,Sales & Commercial,Senior Analyst,Dublin,Female,Other / prefer not to say,2021-09-29,39.0,2.8,2.2,13.0,1,Compensation,2023-08-19,0,37-60m,52000,31200.0,2.56,1,2021.0
EMP02106,Technology,Senior Analyst,Manchester,Male,Black / African / Caribbean,2021-12-29,36.0,2.6,3.1,10.0,0,,,0,25-36m,52000,31200.0,2.1,1,2021.0
EMP01462,Finance,Senior Analyst,London,Male,Asian / Asian British,2023-08-31,16.0,2.8,4.2,7.0,0,,,0,13-24m,52000,31200.0,1.36,0,2023.0
EMP02152,Customer Success,Senior Manager,London,Male,White,2021-10-29,38.0,3.1,3.6,6.0,0,,,0,37-60m,88000,52800.0,1.6,0,2021.0
EMP01001,Sales & Commercial,Manager,London,Male,White,2022-11-30,25.0,3.6,3.8,13.0,0,,,0,25-36m,68000,40800.0,1.28,0,2022.0
EMP01788,Operations,Senior Analyst,London,Male,White,2024-07-01,6.0,3.9,4.8,7.0,0,,,0,0-6m,52000,31200.0,0.56,0,2024.0
EMP01946,Technology,Senior Manager,Dublin,Female,Black / African / Caribbean,2019-05-29,67.0,3.1,3.9,7.0,0,,,0,60m+,88000,52800.0,1.42,0,2019.0
EMP01877,Customer Success,Analyst,Amsterdam,Male,White,2023-05-01,20.0,2.8,3.0,1.0,0,,,0,13-24m,38000,22800.0,2.08,1,2023.0
EMP01712,Operations,Senior Manager,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2020-12-28,48.0,3.1,3.5,4.0,0,,,0,37-60m,88000,52800.0,1.66,0,2020.0
EMP01663,Finance,Analyst,Manchester,Male,White,2024-12-01,1.0,1.8,3.1,9.0,0,,,0,0-6m,38000,22800.0,2.42,1,2024.0
EMP01674,Operations,Senior Manager,London,Male,Black / African / Caribbean,2020-06-28,54.0,2.4,4.1,10.0,0,,,0,37-60m,88000,52800.0,1.58,0,2020.0
EMP01908,Sales & Commercial,Senior Manager,London,Male,White,2020-04-28,56.0,3.4,3.7,3.0,1,Compensation,2024-11-07,0,37-60m,88000,52800.0,1.42,0,2020.0
EMP01412,Marketing,Manager,Manchester,Male,White,2022-05-31,31.0,3.4,4.0,8.0,0,,,0,25-36m,68000,40800.0,1.24,0,2022.0
EMP01323,Finance,Senior Analyst,Dublin,Female,White,2024-04-01,9.0,3.0,3.2,8.0,0,,,0,7-12m,52000,31200.0,1.88,0,2024.0
EMP01002,Marketing,Analyst,London,Female,White,2023-08-31,16.0,1.5,3.9,12.0,0,,,0,13-24m,38000,22800.0,2.06,1,2023.0
EMP02137,People & Culture,Senior Analyst,London,Female,Black / African / Caribbean,2023-10-01,15.0,4.4,3.3,9.0,0,,,0,13-24m,52000,31200.0,1.26,0,2023.0
EMP01436,Customer Success,Analyst,Amsterdam,Non-binary / prefer not to say,White,2024-03-01,10.0,1.5,3.9,3.0,0,,,0,7-12m,38000,22800.0,2.06,1,2024.0
EMP01453,Operations,Analyst,London,Female,Black / African / Caribbean,2023-03-01,22.0,3.4,3.2,9.0,1,Career growth,2024-08-15,0,13-24m,38000,22800.0,1.72,0,2023.0
EMP01039,Finance,Director,Manchester,Male,White,2018-12-27,72.0,4.4,3.9,0.0,0,,,0,60m+,118000,70800.0,0.9,0,2018.0
EMP01184,People & Culture,Analyst,London,Female,Asian / Asian British,2023-10-31,14.0,2.4,2.2,7.0,0,,,0,13-24m,38000,22800.0,2.72,1,2023.0
EMP01218,Customer Success,Analyst,London,Female,White,2023-08-31,16.0,3.3,3.4,20.0,0,,,0,13-24m,38000,22800.0,1.64,0,2023.0
EMP01985,Customer Success,Manager,London,Female,White,2021-08-29,40.0,2.7,2.7,14.0,0,,,0,37-60m,68000,40800.0,2.3,1,2021.0
EMP01307,Operations,Manager,London,Female,White,2020-08-28,52.0,3.0,3.5,6.0,0,,,0,37-60m,68000,40800.0,1.7,0,2020.0
EMP02090,Sales & Commercial,Analyst,London,Non-binary / prefer not to say,Not disclosed,2023-10-31,14.0,2.0,2.7,17.0,1,Career growth,,1,13-24m,38000,22800.0,2.58,1,2023.0
