employee_id,department,job_level,location,gender,ethnicity,hire_date,tenure_months,performance_score,engagement_score,absence_days_ytd,left_company,exit_reason,exit_date
EMP01143,Operations,Senior Manager,Amsterdam,Female,Asian / Asian British,2021-01-28,47,4.8,5.0,11.0,0,,
EMP01515,Technology,Analyst,London,Female,White,2024-07-01,6,2.6,4.2,,0,,
EMP01363,Operations,Manager,Manchester,Male,White,2022-02-28,34,2.7,2.4,7.0,1,Better opportunity,2024-09-20
EMP01005,Technology,Senior Analyst,Dublin,Male,Asian / Asian British,2023-10-31,14,4.2,3.8,9.0,0,,
EMP01045,Sales & Commercial,Manager,London,Female,White,2022-01-29,35,4.7,3.9,3.0,0,,
EMP01282,Sales & Commercial,Analyst,Amsterdam,Female,White,2024-04-01,9,2.2,3.3,12.0,0,,
EMP01203,Technology,Analyst,Dublin,Female,Asian / Asian British,2024-06-01,7,2.5,4.3,16.0,0,,
EMP02107,Sales & Commercial,Analyst,Lagos,Female,White,2024-12-01,1,1.5,3.6,5.0,1,Redundancy,2025-01-31
EMP01359,Legal & Compliance,Senior Manager,Dublin,Male,White,2022-01-29,35,3.4,2.6,15.0,0,,
EMP01564,Tech,Senior Analyst,Lagos,Male,Black / African / Caribbean,2023-05-01,20,3.6,3.2,9.0,0,,
EMP01770,Customer Success,Analyst,London,Male,Other / prefer not to say,2023-08-01,17,3.0,2.3,6.0,0,,
EMP01372,Technology,Analyst,London,Female,White,2023-12-31,12,3.9,3.3,7.0,1,Compensation,2024-09-10
EMP02005,Customer Success,Manager,Dublin,Female,White,2021-07-30,41,4.5,3.3,9.0,0,,
EMP02066,Customer Success,Manager,Dublin,Female,White,2022-03-31,33,3.1,2.8,1.0,1,Better opportunity,2024-06-15
EMP01989,Sales & Commercial,Manager,London,Female,Other / prefer not to say,2022-05-31,31,3.7,3.7,9.0,0,,
EMP01238,Technology,Manager,Dublin,Male,Other / prefer not to say,2020-10-28,50,3.8,4.5,1.0,0,,
 EMP02168 ,Operations,Senior Analyst,Dublin,Male,,2022-04-30,32,2.3,4.2,11.0,0,,
EMP01684,Finance,Manager,Manchester,Male,Black / African / Caribbean,2021-06-29,42,3.5,3.5,2.0,0,,
EMP01274,Legal & Compliance,Senior Analyst,London,,White,2024-04-01,9,4.4,2.7,13.0,0,,
EMP02010,Operations,Senior Manager,London,Male,White,2021-04-29,44,4.3,3.5,0.0,1,Work-life balance,2024-03-19
EMP01633,Operations,Manager,Dublin,Male,Black / African / Caribbean,2022-02-28,34,3.5,3.9,7.0,0,,
EMP01195,Sales & Commercial,Senior Analyst,London,Male,White,2023-08-01,17,4.1,2.1,8.0,0,,
EMP01514,People & Culture,Senior Analyst,Lagos,Male,Other / prefer not to say,2023-04-01,21,2.7,5.0,5.0,0,,
EMP01615,People & Culture,Analyst,Manchester,Female,White,2024-04-01,9,2.0,2.1,7.0,1,Better opportunity,
EMP01432,Customer Success,Senior Analyst,Dublin,Male,White,2023-03-01,22,3.8,3.4,9.0,0,,
EMP01675,Operations,Manager,Manchester,Female,White,2023-05-01,20,2.9,5.0,0.0,0,,
EMP01765,Technology,Senior Analyst,London,,Mixed / Multiple ethnic groups,2023-05-01,20,4.0,2.6,8.0,0,,
EMP01210,Technology,Senior Manager,London,Male,White,2020-09-28,51,3.6,5.0,11.0,0,,
EMP01163,Finance,Manager,London,Female,White,2022-11-30,25,3.6,5.0,4.0,0,,
EMP01636,Operations,Manager,London,Male,Asian / Asian British,2022-04-30,32,3.4,2.3,14.0,0,,
EMP01986,Operations,Director,Amsterdam,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2019-03-29,69,5.0,2.7,0.0,0,,
EMP01853,Technology,Analyst,Manchester,Female,,2023-01-30,23,3.6,3.8,9.0,0,,
EMP01088,Finance,Senior Analyst,Amsterdam,Male,Black / African / Caribbean,2023-06-01,19,4.0,5.0,17.0,0,,
EMP01346,Finance,Senior Analyst,Dublin,Male,Mixed / Multiple ethnic groups,2022-04-30,32,3.2,2.4,13.0,1,Career growth,2022-09-18
EMP01960,Customer Success,Manager,Dublin,Non-binary / prefer not to say,White,2023-07-01,18,5.0,3.2,6.0,0,,
EMP01718,Marketing,Manager,London,Male,Asian / Asian British,2023-04-01,21,3.6,2.6,4.0,1,Career growth,2024-09-21
EMP01191,Technology,Analyst,Amsterdam,Male,Other / prefer not to say,2023-08-01,17,2.6,2.0,10.0,0,,
EMP01753,Finance,Manager,Dublin,Male,Other / prefer not to say,2023-12-31,12,3.5,3.8,5.0,0,,
EMP01179,Legal & Compliance,Senior Analyst,London,Female,White,2023-08-31,16,,2.7,12.0,1,Compensation,2024-04-21
EMP01769,Sales & Commercial,Senior Analyst,Dublin,Male,Asian / Asian British,2022-07-31,29,4.1,3.3,15.0,1,Relocation,2023-01-24
EMP01557,Technology,Director,Dublin,Female,White,2019-07-29,65,4.0,5.0,5.0,0,,
EMP02056,Sales & Commercial,Senior Analyst,London,Male,Asian / Asian British,2021-07-30,41,4.8,3.6,5.0,0,,
EMP01393,Sales & Commercial,Analyst,Manchester,Female,,2023-07-01,18,0.0,2.2,9.0,0,,
EMP01720,Customer Success,Senior Analyst,London,Female,,2023-01-30,23,3.1,3.4,6.0,0,,
EMP02175,Finance,Manager,Amsterdam,Male,White,2022-02-28,34,,3.0,7.0,0,,
EMP01823,Sales & Commercial,Director,London,Female,Asian / Asian British,2019-01-27,71,2.3,4.0,16.0,0,,
EMP01745,Sales & Commercial,Manager,London,Female,Black / African / Caribbean,2022-02-28,34,3.5,2.7,9.0,1,Better opportunity,2024-05-06
EMP01838,Sales & Commercial,Analyst,Lagos,Female,Asian / Asian British,2024-10-31,2,2.7,3.5,2.0,0,,
EMP02165,Technology,Senior Analyst,Manchester,Female,White,2024-07-01,6,5.0,3.6,8.0,0,,
EMP02067,Sales & Commercial,Manager,Manchester,Male,Asian / Asian British,2021-07-30,41,3.5,3.0,4.0,1,Compensation,2022-11-13
EMP01512,Operations,Analyst,London,Female,Black / African / Caribbean,2023-07-01,18,3.7,4.0,11.0,0,,
EMP01914,Operations,Senior Manager,London,Female,Other / prefer not to say,2021-12-29,36,3.9,4.7,6.0,0,,
EMP01440,technology,Senior Manager,London,,White,2021-07-30,41,3.5,5.0,12.0,0,,
EMP01729,Technology,Manager,Lagos,Male,White,2022-01-29,35,4.1,4.0,5.0,1,Compensation,2023-10-17
EMP01472,Marketing,Senior Manager,Lagos,Female,White,2019-11-28,61,4.0,5.0,8.0,0,,
EMP01399,Customer Success,Analyst,Lagos,Female,White,2023-08-31,16,4.0,,6.0,0,,
EMP02006,Finance,Senior Manager,Amsterdam,Female,White,2019-04-28,68,3.3,3.0,5.0,1,Career growth,2019-12-19
EMP01036,Customer Success,Senior Analyst,London,Female,White,2023-06-01,19,4.2,3.0,4.0,0,,
EMP01206,Technology,Senior Analyst,Manchester,Non-binary / prefer not to say,White,2022-02-28,34,2.9,4.5,7.0,0,,
EMP01609,OPERATIONS,Analyst,Dublin,Male,White,2024-12-01,1,3.3,4.2,3.0,0,,
EMP02054,Customer Success,Senior Manager,London,Female,Asian / Asian British,2020-01-28,59,3.2,2.9,10.0,0,,
EMP01828,Sales & Commercial,Director,London,Male,White,2018-05-28,79,3.8,1.2,9.0,1,Better opportunity,2021-07-09
EMP01044,Legal & Compliance,Senior Manager,Amsterdam,Male,White,2019-11-28,61,3.2,4.3,3.0,0,,
EMP01262,Marketing,Manager,Amsterdam,Female,Mixed / Multiple ethnic groups,2021-07-30,41,4.2,3.8,0.0,0,,
EMP02011,Sales & Commercial,Manager,London,Male,White,2021-12-29,36,4.4,2.5,18.0,0,,
EMP01430,Technology,Senior Analyst,London,Male,Black / African / Caribbean,2024-12-01,1,4.1,3.7,11.0,0,,
EMP01229,People & Culture,Manager,Manchester,Female,Black / African / Caribbean,2022-04-30,32,3.6,,8.0,0,,
EMP01725,Operations,Manager,Dublin,Female,White,2022-07-31,29,2.6,4.8,6.0,0,,
EMP01006,Technology,Manager,Manchester,Male,White,2021-12-29,36,2.4,2.4,1.0,1,Management,2023-12-13
EMP02190,Customer Success,Manager,London,Male,,2021-11-29,37,2.9,2.9,11.0,0,,
EMP01811,Marketing,Analyst,London,Male,White,2022-12-30,24,2.0,2.9,,1,Better opportunity,2024-05-18
EMP02176,Operations,Analyst,London,Female,Other / prefer not to say,2024-12-01,1,3.0,3.6,13.0,0,,
EMP02128,Operations,Analyst,Dublin,Female,Black / African / Caribbean,2024-08-01,5,3.6,4.2,8.0,0,,
EMP01586,Sales & Commercial,Senior Manager,Lagos,Female,White,2020-09-28,51,3.7,4.7,9.0,0,,
EMP01728,Customer Success,Senior Analyst,London,Non-binary / prefer not to say,White,2023-06-01,19,3.5,3.7,8.0,0,,
EMP01319,Technology,Analyst,Amsterdam,Female,Asian / Asian British,2023-06-01,19,2.7,3.2,10.0,0,,
EMP01630,Sales & Commercial,Analyst,Manchester,Male,Black / African / Caribbean,2023-12-01,13,4.0,1.7,2.0,0,,
 EMP02121 ,People & Culture,Senior Manager,London,Male,,2019-12-28,60,4.3,3.2,4.0,0,,
EMP01035,Marketing,Manager,Lagos,Male,White,2022-12-30,24,,3.7,8.0,0,,
 EMP01313 ,Technology,Director,London,Male,Black / African / Caribbean,2018-04-27,80,3.3,3.4,2.0,0,,
EMP01171,Finance,Director,London,Female,White,2019-11-28,61,2.9,5.0,12.0,0,,
EMP01076,Customer Success,Analyst,Amsterdam,Male,Black / African / Caribbean,2023-07-01,18,2.0,4.4,0.0,1,Better opportunity,2024-06-27
EMP01174,Sales & Commercial,Senior Analyst,Manchester,Female,Black / African / Caribbean,2022-05-31,31,4.0,2.2,1.0,1,Compensation,2023-10-05
EMP01095,Customer Success,Senior Manager,Manchester,Male,,2020-06-28,54,4.4,3.5,11.0,0,,
EMP01052,Customer Success,Senior Analyst,Lagos,Male,White,2023-12-31,12,3.6,2.4,13.0,0,,
EMP01552,People & Culture,Analyst,Dublin,Male,Other / prefer not to say,2023-08-01,17,2.9,3.7,9.0,0,,
EMP01789,Operations,Senior Analyst,Amsterdam,Male,Mixed / Multiple ethnic groups,2023-10-31,14,3.7,2.3,2.0,1,Management,
EMP02086,Operations,Analyst,Manchester,Male,White,2023-12-01,13,2.5,2.5,9.0,0,,
EMP01420,Customer Success,Manager,London,Male,White,2022-09-30,27,2.8,3.3,7.0,0,,
EMP01748,Operations,Analyst,Dublin,Female,White,2023-03-01,22,2.7,3.4,10.0,0,,
EMP01221,Finance,Senior Analyst,Dublin,Male,Black / African / Caribbean,2022-07-31,29,2.8,3.1,7.0,1,Management,2023-01-06
EMP01509,Legal & Compliance,Manager,London,Female,,2022-02-28,34,2.2,2.5,14.0,1,Compensation,2024-11-19
EMP01711,Customer Success,Senior Analyst,Manchester,Male,White,2023-12-01,13,2.7,3.5,10.0,1,Work-life balance,2024-08-14
EMP01931,Technology,Analyst,Manchester,Male,Asian / Asian British,2023-12-31,12,4.5,4.0,1.0,0,,
EMP01608,Sales & Commercial,Analyst,London,Female,White,2023-06-01,19,2.4,2.1,6.0,1,Compensation,2024-08-16
EMP01388,Technology,Senior Analyst,London,Male,White,2022-06-30,30,3.2,,11.0,0,,
EMP01094,Operations,Manager,London,Male,White,2021-10-29,38,3.6,2.6,8.0,0,,
EMP01752,Legal & Compliance,Analyst,London,Female,White,2023-12-31,12,3.1,3.5,12.0,0,,
EMP01887,Finance,Analyst,London,Male,White,2023-10-01,15,3.1,3.5,14.0,0,,
EMP01652,Operations,Senior Manager,Manchester,Male,White,2019-02-26,70,2.5,2.0,9.0,0,,
EMP01149,Technology,Director,London,,Asian / Asian British,2018-03-28,81,4.8,4.2,4.0,0,,
EMP01754,Sales & Commercial,Manager,London,Non-binary / prefer not to say,,2021-05-30,43,3.6,3.6,4.0,0,,
EMP01483,Operations,Manager,London,Female,White,2021-09-29,39,3.8,4.1,16.0,1,Compensation,2023-03-12
EMP01403,operations,Analyst,Lagos,Female,Black / African / Caribbean,2024-12-01,1,,,4.0,0,,
EMP01250,People & Culture,Manager,Manchester,Male,White,2021-04-29,44,3.3,2.9,4.0,0,,
EMP01341,Operations,Manager,London,Female,White,2021-06-29,42,3.4,2.6,11.0,0,,
EMP01927,Sales & Commercial,Manager,Amsterdam,Female,White,2020-11-28,49,3.1,3.2,9.0,0,,
EMP01201,Finance,Analyst,Manchester,Male,White,2022-09-30,27,4.4,1.1,5.0,0,,
EMP01861,Customer Success,Analyst,London,Male,White,2024-08-31,4,3.7,3.8,10.0,1,Relocation,2024-12-24
EMP01092,Customer Success,Analyst,London,Female,White,2024-01-31,11,2.9,3.3,1.0,0,,
EMP01733,Finance,Senior Analyst,Lagos,Male,Black / African / Caribbean,2024-10-31,2,2.8,2.3,11.0,0,,
EMP01541,Marketing,Senior Manager,London,,Asian / Asian British,2021-06-29,42,3.7,3.7,,0,,
EMP01692,Operations,Senior Analyst,Lagos,Male,Asian / Asian British,2023-04-01,21,3.3,4.8,6.0,0,,
EMP01585,Finance,Manager,Manchester,Male,Black / African / Caribbean,2023-05-01,20,4.7,5.0,1.0,0,,
EMP01443,Sales & Commercial,Senior Analyst,Amsterdam,Male,White,2022-09-30,27,3.2,2.1,,1,Better opportunity,2024-12-14
EMP01610,Finance,Analyst,London,Male,White,2023-08-31,16,1.2,2.0,1.0,0,,
EMP01618,Sales & Commercial,Manager,London,Female,White,2021-12-29,36,3.9,2.8,8.0,0,,
EMP01281,People & Culture,Senior Manager,London,Female,White,2020-06-28,54,,4.7,4.0,0,,
EMP01411,Sales & Commercial,Senior Manager,London,Male,Other / prefer not to say,2019-08-28,64,3.5,3.4,0.0,1,Better opportunity,2021-04-25
EMP01918,Legal & Compliance,Manager,London,Female,White,2021-03-30,45,2.8,3.7,6.0,0,,
EMP02048,Technology,Senior Manager,Dublin,Male,Asian / Asian British,2019-12-28,60,2.2,3.2,15.0,0,,
EMP01569,Legal & Compliance,Senior Analyst,Lagos,Male,Asian / Asian British,2023-06-01,19,4.2,2.8,11.0,0,,
EMP01951,Finance,Senior Analyst,London,Female,White,2024-01-31,11,2.8,2.7,3.0,0,,
EMP01695,Technology,Senior Analyst,London,Male,White,2022-05-31,31,3.6,3.0,8.0,0,,
EMP02169,Technology,Senior Analyst,Dublin,Female,,2023-04-01,21,3.1,3.4,8.0,0,,
EMP01688,Sales & Commercial,Analyst,London,Female,Black / African / Caribbean,2024-12-01,1,2.9,2.5,4.0,1,Better opportunity,2025-01-30
EMP01336,Technology,Analyst,Dublin,Female,,2022-08-30,28,3.8,4.9,14.0,0,,
EMP01643,Technology,Senior Analyst,London,Female,White,2022-10-30,26,3.4,3.9,9.0,0,,
EMP01315,Customer Success,Analyst,London,Non-binary / prefer not to say,White,2024-12-01,1,3.5,2.6,7.0,0,,
EMP01783,Sales & Commercial,Senior Analyst,London,Female,Asian / Asian British,2022-03-31,33,1.9,,10.0,1,Better opportunity,2023-02-27
EMP01911,Operations,Analyst,Dublin,Male,White,2024-12-01,1,4.4,2.6,1.0,1,Work-life balance,2025-01-30
EMP02166,Customer Success,Analyst,Dublin,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2023-03-01,22,3.1,4.8,15.0,0,,
EMP02163,Sales & Commercial,Analyst,London,Female,White,2023-08-31,16,3.6,3.3,0.0,0,,
EMP01507,Legal & Compliance,Manager,Lagos,Non-binary / prefer not to say,White,2021-11-29,37,3.9,4.2,8.0,0,,
EMP02103,People & Culture,Senior Analyst,Lagos,Female,White,2023-01-30,23,4.4,3.2,7.0,0,,
EMP01134,Sales & Commercial,Director,London,Female,White,2020-05-29,55,3.5,4.1,6.0,0,,
EMP01093,Customer Success,Senior Analyst,Dublin,Female,,2023-04-01,21,3.1,4.1,12.0,0,,
EMP01835,OPERATIONS,Manager,London,Male,White,2021-02-27,46,,4.6,0.0,0,,
EMP01593,Technology,Senior Analyst,Manchester,Female,Asian / Asian British,2023-01-30,23,4.1,2.3,7.0,0,,
EMP01015,Technology,Manager,Manchester,Male,Asian / Asian British,2021-11-29,37,3.1,5.0,6.0,0,,
EMP02051,People & Culture,Analyst,Manchester,Male,White,2023-08-31,16,2.9,3.5,9.0,0,,
EMP01395,Sales & Commercial,Manager,London,Female,White,2022-03-31,33,3.1,4.6,11.0,0,,
EMP02057,Customer Success,Senior Analyst,Manchester,Female,White,2024-08-31,4,3.3,3.6,13.0,1,Work-life balance,2024-12-17
EMP02157,Technology,Senior Manager,London,Male,White,2022-05-31,31,3.6,,0.0,0,,
EMP01576,Legal & Compliance,Senior Analyst,London,Non-binary / prefer not to say,Asian / Asian British,2023-12-01,13,3.6,4.2,9.0,0,,
EMP01574,Finance,Director,Dublin,Female,Asian / Asian British,2018-02-25,82,3.5,3.3,,0,,
EMP01279,Customer Success,Manager,London,Female,White,2020-09-28,51,4.2,3.9,6.0,0,,
EMP01736,People & Culture,Senior Manager,Manchester,Male,White,2020-04-28,56,3.4,3.7,0.0,0,,
EMP02140,Operations,Senior Analyst,London,Female,White,2022-12-30,24,2.6,3.7,,0,,
EMP01280,Customer Success,Senior Analyst,Manchester,Male,White,2022-07-31,29,3.4,4.2,6.0,0,,
EMP01640,Sales & Commercial,Analyst,Manchester,Male,Asian / Asian British,2024-12-01,1,2.2,2.7,7.0,0,,
EMP01338,Customer Success,Manager,Manchester,Male,White,2021-10-29,38,,1.1,9.0,1,Better opportunity,2023-08-12
EMP01228,Sales & Commercial,Director,Dublin,Female,White,2018-07-28,77,2.6,5.0,,0,,
EMP01699,Technology,Senior Analyst,London,Male,White,2023-10-01,15,2.2,3.9,,0,,
EMP01009,Finance,Analyst,Lagos,Female,White,2023-08-01,17,2.2,1.9,0.0,0,,
EMP01086,Sales & Commercial,Senior Analyst,Lagos,Female,Mixed / Multiple ethnic groups,2023-12-01,13,3.4,3.1,7.0,0,,
EMP02058,Operations,Senior Analyst,Dublin,Female,White,2023-03-01,22,3.3,3.7,7.0,0,,
EMP01905,Operations,Manager,London,Female,Mixed / Multiple ethnic groups,2020-04-28,56,4.1,,8.0,0,,
EMP01069,Technology,Manager,Manchester,Male,Black / African / Caribbean,2021-07-30,41,2.7,4.3,17.0,0,,2024-06-01
EMP02179,Customer Success,Senior Analyst,Dublin,Male,White,2022-09-30,27,2.6,3.1,3.0,1,Compensation,2022-12-06
EMP01097,Operations,Analyst,Manchester,Non-binary / prefer not to say,White,2023-04-01,21,1.7,3.9,2.0,0,,
EMP01342,Operations,Analyst,London,Female,White,2024-12-01,1,2.3,3.9,0.0,0,,
EMP01122,People & Culture,Analyst,London,Female,Asian / Asian British,2023-12-01,13,3.7,2.2,0.0,0,,
EMP01157,Finance,Senior Manager,Manchester,Male,White,2020-04-28,56,3.8,3.3,10.0,0,,
EMP02135,Finance,Analyst,London,Male,White,2024-08-01,5,2.8,4.3,8.0,0,,
EMP01947,Tech,Senior Analyst,London,Male,Black / African / Caribbean,2022-11-30,25,3.1,3.1,5.0,0,,
EMP01994,Ops,Senior Analyst,London,Male,Mixed / Multiple ethnic groups,2024-04-01,9,2.4,2.3,1.0,0,,
EMP01634,Operations,Manager,London,Female,White,2023-04-01,21,4.0,2.8,14.0,0,,
EMP01471,Technology,Senior Analyst,Amsterdam,Male,,2023-01-30,23,3.0,1.9,9.0,0,,
EMP01558,Technology,Senior Analyst,Amsterdam,Female,Other / prefer not to say,2022-05-31,31,4.2,2.1,6.0,0,,
EMP01724,Customer Success,Senior Analyst,Manchester,Female,White,2022-01-29,35,4.6,3.3,4.0,0,,
EMP01294,Sales & Commercial,Analyst,Manchester,Male,White,2024-12-01,1,2.9,3.3,7.0,1,Compensation,
EMP01773,Technology,Analyst,London,Male,Asian / Asian British,2024-06-01,7,2.9,3.7,7.0,0,,
EMP01415,Finance,Senior Analyst,Manchester,Female,,2023-05-01,20,3.0,3.7,6.0,0,,
EMP02055,Marketing,Senior Manager,Lagos,Male,White,2020-08-28,52,2.6,3.5,14.0,0,,
EMP02153,Finance,Manager,Manchester,Female,Asian / Asian British,2023-04-01,21,3.3,3.4,14.0,0,,
EMP01165,Technology,Manager,London,Female,White,2023-06-01,19,2.7,2.6,6.0,0,,
EMP01121,Customer Success,Analyst,Dublin,Male,Other / prefer not to say,2023-08-01,17,2.8,1.7,12.0,1,Work-life balance,2024-09-30
EMP01906,People & Culture,Senior Analyst,London,Male,White,2024-01-31,11,2.1,4.6,5.0,0,,
EMP01697,Sales & Commercial,Manager,Lagos,Male,White,2022-08-30,28,3.1,3.1,0.0,1,Work-life balance,2023-04-10
EMP01283,Sales & Commercial,Senior Analyst,London,Non-binary / prefer not to say,Asian / Asian British,2023-03-01,22,2.7,4.0,4.0,1,Compensation,2023-07-19
EMP01365,Legal & Compliance,Senior Manager,London,Male,White,2019-10-28,62,2.9,3.1,10.0,0,,
EMP01747,Sales & Commercial,Senior Analyst,Amsterdam,Female,White,2023-08-01,17,2.8,3.2,10.0,0,,
EMP01311,Operations,Senior Manager,Dublin,Male,Other / prefer not to say,2020-08-28,52,4.5,4.1,12.0,0,,
EMP01511,Finanace,Analyst,London,Female,,2023-06-01,19,2.1,3.2,7.0,1,Better opportunity,2024-11-24
EMP01180,Technology,Manager,Manchester,Female,White,2020-11-28,49,2.6,2.2,20.0,0,,
EMP01912,Sales & Commercial,Analyst,Dublin,Male,Other / prefer not to say,2022-11-30,25,2.5,3.4,2.0,0,,
EMP01810,Technology,Senior Analyst,Manchester,Female,White,2021-10-29,38,3.0,4.3,7.0,0,,
EMP01821,Customer Success,Director,Manchester,Male,,2019-02-26,70,3.5,4.6,4.0,0,,
EMP01070,Marketing,Analyst,Manchester,Male,Asian / Asian British,2024-01-31,11,2.7,2.5,4.0,1,Career growth,
EMP01784,Sales & Commercial,Senior Analyst,London,Female,Black / African / Caribbean,2024-07-01,6,3.6,3.5,11.0,0,,
EMP01524,People & Culture,Analyst,London,Female,Other / prefer not to say,2024-12-01,1,2.4,2.5,11.0,0,,
EMP02149,People & Culture,Manager,London,Male,Black / African / Caribbean,2024-01-31,11,3.7,3.0,10.0,0,,
EMP02004,Customer Success,Analyst,London,Male,Asian / Asian British,2024-04-01,9,3.4,,13.0,0,,
EMP01805,Operations,Analyst,Dublin,Non-binary / prefer not to say,White,2024-12-01,1,3.7,2.1,11.0,0,,
EMP01816,Operations,Senior Analyst,London,Female,Asian / Asian British,2022-10-30,26,3.7,4.6,1.0,0,,
EMP01124,Technology,Analyst,London,Male,Mixed / Multiple ethnic groups,2022-01-29,35,4.2,3.9,2.0,0,,
EMP01864,Operations,Senior Analyst,London,Male,White,2024-08-31,4,4.3,5.0,11.0,0,,
EMP01059,technology,Analyst,Manchester,Female,Mixed / Multiple ethnic groups,2024-04-01,9,3.5,3.0,8.0,0,,
EMP02138,Operations,Senior Analyst,London,Male,White,2023-07-01,18,1.8,3.1,0.0,0,,
EMP01364,Operations,Analyst,London,Female,White,2024-05-01,8,3.6,3.5,15.0,0,,
EMP02023,Legal & Compliance,Analyst,Dublin,Male,Black / African / Caribbean,2024-03-01,10,2.4,3.1,5.0,0,,
EMP01266,Customer Success,Analyst,London,Male,White,2021-05-30,43,2.8,1.0,6.0,0,,
EMP01834,Technology,Director,London,Female,White,2018-06-27,78,4.0,5.0,12.0,0,,
EMP02073,Technology,Senior Analyst,Manchester,Female,,2022-03-31,33,3.8,3.8,16.0,1,Career growth,2024-05-29
EMP01249,Marketing,Director,London,Female,White,2019-12-28,60,4.4,3.6,6.0,0,,
EMP01381,Technology,Analyst,London,Female,White,2024-01-31,11,2.2,3.0,9.0,0,,
EMP01605,Technology,Senior Analyst,Manchester,Male,White,2023-08-31,16,2.6,4.2,4.0,0,,
EMP01999,Marketing,Senior Analyst,London,Male,Other / prefer not to say,2023-05-01,20,2.8,3.6,9.0,0,,
EMP02069,Sales & Commercial,Analyst,Amsterdam,Female,Asian / Asian British,2023-10-31,14,3.6,3.4,12.0,0,,
EMP01551,Operations,Senior Analyst,Amsterdam,Male,Asian / Asian British,2022-04-30,32,2.7,2.7,8.0,0,,
EMP01148,Operations,Senior Analyst,London,Male,Asian / Asian British,2022-05-31,31,4.2,2.9,12.0,0,,
EMP01252,Sales & Commercial,Manager,London,Male,Asian / Asian British,2022-02-28,34,4.9,2.5,8.0,1,Better opportunity,2024-08-02
EMP01948,Legal & Compliance,Senior Analyst,London,Female,Other / prefer not to say,2023-08-01,17,2.2,1.7,10.0,0,,
EMP02130,Sales & Commercial,Analyst,London,Male,,2022-12-30,24,3.5,4.0,10.0,0,,
EMP01213,Finance,Analyst,London,Male,,2022-07-31,29,3.5,,8.0,0,,
EMP01441,Technology,Senior Analyst,London,Female,Other / prefer not to say,2023-08-01,17,4.1,3.9,11.0,0,,
EMP02047,Sales & Commercial,Analyst,Amsterdam,Female,White,2023-12-31,12,4.2,2.7,3.0,1,Redundancy,2024-12-01
EMP01565,Sales & Commercial,Analyst,Amsterdam,Female,White,2023-12-31,12,3.8,3.9,16.0,1,Better opportunity,
EMP01331,Sales & Commercial,Senior Analyst,Dublin,Female,White,2023-07-01,18,3.2,3.6,9.0,0,,
EMP01433,Finance,Manager,London,Male,Black / African / Caribbean,2021-05-30,43,4.5,4.4,3.0,0,,
EMP01277,Customer Success,Senior Manager,London,Male,Black / African / Caribbean,2021-02-27,46,3.6,3.5,3.0,1,Compensation,2023-06-12
EMP02089,Marketing,Senior Analyst,London,Female,Asian / Asian British,2023-03-01,22,4.7,3.2,6.0,0,,
EMP02081,Customer Success,Analyst,London,Male,White,2023-10-31,14,3.7,,11.0,0,,
EMP01974,Technology,Senior Manager,Dublin,Female,Black / African / Caribbean,2022-03-31,33,3.8,4.0,1.0,0,,
EMP02013,Legal & Compliance,Analyst,London,Female,Asian / Asian British,2024-12-01,1,1.8,4.2,7.0,1,Career growth,2025-01-30
EMP01902,Technology,Senior Analyst,Lagos,Female,White,2022-12-30,24,3.4,5.0,3.0,0,,
EMP01449,Sales & Commercial,Manager,Manchester,Female,White,2021-10-29,38,4.9,4.6,6.0,0,,
EMP01386,Customer Success,Analyst,London,Female,Other / prefer not to say,2024-07-01,6,2.7,2.6,3.0,1,Better opportunity,2024-11-19
EMP02028,People & Culture,Manager,Manchester,Female,White,2021-04-29,44,3.6,3.3,0.0,0,,
EMP01525,Customer Success,Manager,London,Female,White,2022-05-31,31,2.7,2.5,12.0,0,,
EMP01304,Finance,Senior Analyst,London,Male,,2021-03-30,45,4.0,3.5,2.0,0,,
EMP01488,Sales & Commercial,Senior Analyst,London,Female,White,2024-03-01,10,3.1,3.0,5.0,1,Better opportunity,
EMP02050,Technology,Analyst,London,Male,White,2024-08-01,5,4.0,4.0,12.0,0,,
EMP02139,Operations,Analyst,Dublin,Male,White,2024-08-01,5,3.9,3.1,13.0,0,,
EMP01941,Sales & Commercial,Senior Manager,Amsterdam,Male,Mixed / Multiple ethnic groups,2021-01-28,47,2.7,2.3,6.0,1,Better opportunity,2021-05-07
EMP01068,Customer Success,Senior Analyst,London,Male,White,2022-07-31,29,2.5,3.2,0.0,1,Work-life balance,2024-08-21
EMP01020,Sales & Commercial,Analyst,London,Male,,2024-04-01,9,3.1,4.0,1.0,0,,
EMP01878,Finance,Senior Analyst,Manchester,Male,White,2023-03-01,22,2.4,4.6,15.0,0,,
EMP01325,Marketing,Senior Analyst,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2022-07-31,29,4.3,,18.0,0,,
EMP01261,Finance,Senior Analyst,Manchester,Female,Mixed / Multiple ethnic groups,2023-05-01,20,,4.3,13.0,0,,
EMP01131,Operations,Senior Analyst,Dublin,Male,White,2023-10-01,15,0.0,3.9,1.0,0,,
EMP01410,Technology,Senior Analyst,Dublin,Male,White,2022-09-30,27,3.2,2.6,5.0,1,Work-life balance,2024-10-15
EMP01401,Technology,Analyst,Dublin,Female,,2023-10-01,15,2.8,4.0,9.0,0,,
